function1_name,function2_name,file_name_function1,file_name_function2,parameter_passed,level_of_abstraction_function1,level_of_abstraction_function2,mapping_type,code_function1,code_function2
saveCredentials,File.createTempFile,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,uinfo.setReadable,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,uinfo.setWritable,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,fw.write,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,usr.getText,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,toString,InsecureDataStorage3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,pwd.getText,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,toString,InsecureDataStorage3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,fw.close,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Toast.makeText,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,show,InsecureDataStorage3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Toast.makeText,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,show,InsecureDataStorage3Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Log.d,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,e.getMessage,InsecureDataStorage3Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
onCreate,setContentView,InsecureDataStorage1Activity.java,unknown,[['activity_insecure_data_storage1']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_insecure_data_storage1);
    }",
saveCredentials,PreferenceManager.getDefaultSharedPreferences,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,spref.edit,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,findViewById,InsecureDataStorage1Activity.java,unknown,"[['ids1Usr'], ['ids1Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,findViewById,InsecureDataStorage1Activity.java,unknown,"[['ids1Usr'], ['ids1Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,spedit.putString,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,usr.getText,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,toString,InsecureDataStorage1Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,spedit.putString,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,pwd.getText,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,toString,InsecureDataStorage1Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,spedit.commit,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,Toast.makeText,InsecureDataStorage1Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
saveCredentials,show,InsecureDataStorage1Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        SharedPreferences spref = PreferenceManager.getDefaultSharedPreferences(this);
        SharedPreferences.Editor spedit = spref.edit();
        EditText usr = (EditText) findViewById(R.id.ids1Usr);
        EditText pwd = (EditText) findViewById(R.id.ids1Pwd);

        spedit.putString(""user"", usr.getText().toString());
        spedit.putString(""password"", pwd.getText().toString());
        spedit.commit();

        Toast.makeText(this,""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
    }",
onCreate,openOrCreateDatabase,InsecureDataStorage2Activity.java,unknown,"[['""ids2""', 'MODE_PRIVATE', 'null']]",Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        try {
            mDB = openOrCreateDatabase(""ids2"", MODE_PRIVATE, null);
            mDB.execSQL(""CREATE TABLE IF NOT EXISTS myuser(user VARCHAR, password VARCHAR);"");
        }",
onCreate,mDB.execSQL,InsecureDataStorage2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        try {
            mDB = openOrCreateDatabase(""ids2"", MODE_PRIVATE, null);
            mDB.execSQL(""CREATE TABLE IF NOT EXISTS myuser(user VARCHAR, password VARCHAR);"");
        }",
onCreate,Log.d,InsecureDataStorage2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        try {
            mDB = openOrCreateDatabase(""ids2"", MODE_PRIVATE, null);
            mDB.execSQL(""CREATE TABLE IF NOT EXISTS myuser(user VARCHAR, password VARCHAR);"");
        }",
onCreate,e.getMessage,InsecureDataStorage2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        try {
            mDB = openOrCreateDatabase(""ids2"", MODE_PRIVATE, null);
            mDB.execSQL(""CREATE TABLE IF NOT EXISTS myuser(user VARCHAR, password VARCHAR);"");
        }",
onCreate,setContentView,InsecureDataStorage2Activity.java,unknown,[['activity_insecure_data_storage2']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        try {
            mDB = openOrCreateDatabase(""ids2"", MODE_PRIVATE, null);
            mDB.execSQL(""CREATE TABLE IF NOT EXISTS myuser(user VARCHAR, password VARCHAR);"");
        }",
saveCredentials,findViewById,InsecureDataStorage2Activity.java,unknown,"[['ids2Usr'], ['ids2Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,findViewById,InsecureDataStorage2Activity.java,unknown,"[['ids2Usr'], ['ids2Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,mDB.execSQL,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,usr.getText,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,toString,InsecureDataStorage2Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,pwd.getText,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,toString,InsecureDataStorage2Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,mDB.close,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,Log.d,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,e.getMessage,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,Toast.makeText,InsecureDataStorage2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
saveCredentials,show,InsecureDataStorage2Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids2Usr);
        EditText pwd = (EditText) findViewById(R.id.ids2Pwd);
        try {
            mDB.execSQL(""INSERT INTO myuser VALUES ('""+ usr.getText().toString() +""', '""+ pwd.getText().toString() +""');"");
            mDB.close();
        }",
onCreate,setContentView,MainActivity.java,unknown,[['activity_main']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);
        Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
        setSupportActionBar(toolbar);

    }",
onCreate,findViewById,MainActivity.java,unknown,[['toolbar']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);
        Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
        setSupportActionBar(toolbar);

    }",
onCreate,setSupportActionBar,MainActivity.java,unknown,[['toolbar']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);
        Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
        setSupportActionBar(toolbar);

    }",
onCreateOptionsMenu,getMenuInflater,MainActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"onCreateOptionsMenu(Menu menu) {
        // Inflate the menu; this adds items to the action bar if it is present.
        getMenuInflater().inflate(R.menu.menu_main, menu);
        return true;
    }",
onCreateOptionsMenu,inflate,MainActivity.java,unknown,"[['menu_main', 'menu']]",High-level (Application),Unknown,Direct,"onCreateOptionsMenu(Menu menu) {
        // Inflate the menu; this adds items to the action bar if it is present.
        getMenuInflater().inflate(R.menu.menu_main, menu);
        return true;
    }",
onOptionsItemSelected,item.getItemId,MainActivity.java,unknown,[],High-level (Application),Unknown,Direct,"onOptionsItemSelected(MenuItem item) {
        // Handle action bar item clicks here. The action bar will
        // automatically handle clicks on the Home/Up button, so long
        // as you specify a parent activity in AndroidManifest.xml.
        int id = item.getItemId();

        //noinspection SimplifiableIfStatement
        if (id == R.id.action_settings) {
            return true;
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
